word,num,x,y,z
提出,20,-7.484199314,11.27900867,-9.002453329
密集,20,-4.618733274,4.133752544,0.9970405641
取材,20,-1.270681277,2.109704746,-5.93868221
上限,20,-6.097165745,-0.9376204715,4.119094648
まつり,20,8.78153045,3.75851059,2.985017443
整備,20,-6.77791014,14.09489401,4.968828649
一覧,20,-0.0100987218,1.9945558,1.702397453
テーマ,20,0.7477912969,-5.808102971,-1.834249635
分科,20,0.9056165746,2.188090164,0.6297109985
運行,20,-3.703660045,13.56164547,6.118571174
開館,20,-1.81184411,7.322386267,-1.45501063
保障,20,-7.65166323,5.496713629,-4.562168188
配布,20,-7.409554298,5.981172295,-1.809008392
風俗,20,1.301973433,-1.165533804,-1.848883239
倒産,20,-4.196526583,5.347117998,-4.953878994
大型,20,-4.100008161,0.3059979929,9.916111268
指導,20,-3.040925072,4.824857955,-9.271860457
キャンセル,20,-6.448233344,1.517329401,-2.073580359
客,20,-1.667932515,-2.269556512,4.829791456
制作,19,-2.097977063,3.874545409,-3.346454281
場,19,1.459361829,0.8461714955,6.909368514
得,19,-5.399589747,-1.660309856,-5.329765406
投票,19,-6.812375822,3.686157673,-4.517762037
ダウン,19,-6.016496361,-3.105831779,-1.190385938
記載,19,-6.007627759,5.213514348,-2.243336755
分析,19,-8.175015921,-1.528259195,-2.938865586
食品,19,-0.4315970079,1.723643995,5.329760035
採用,19,-12.58307283,6.193423933,0.0936625285
抑制,19,-9.519775756,-0.1795917652,0.2938154078
想定,19,-11.18830724,2.674021996,-1.647370188
施策,19,-4.525394899,2.919680557,0.1691942283
防衛,19,-2.866199606,6.193663905,-2.526370187
鼻,19,4.92980968,-5.274628812,2.01319032
未知,19,-0.08808421378,-3.164583696,-0.7875537778
アマゾン,19,0.9734726284,-0.1013472226,0.6492045388
身,19,0.3630838071,-6.401377377,-2.160404247
承認,19,-10.52599507,8.670113266,-6.658234375
建設,19,-3.942047687,16.12570253,1.451687251
夫,19,14.19695602,-0.6952698247,-6.436431729
間隔,19,-3.693167361,-2.36140505,9.484047877
活性,19,-4.940072544,0.5222849758,4.657529346
笑顔,19,3.053519744,-6.597601749,-2.347942605
トラベル,18,2.424714223,0.9634411541,1.328182465
旅,18,5.37753805,3.876313896,1.111323535
スポーツ,18,1.28351776,1.143879361,-0.03336220609
照射,18,-8.96278304,-0.6210427956,1.978743882
開幕,18,-0.1164115129,2.037357182,-2.296009208
海,18,10.13508375,2.623618346,2.510916267
回避,18,-9.277174705,0.6473942845,-2.743081707
元,18,9.568725637,1.687288473,-3.173012243
講習,18,-2.392191069,4.267791732,1.646675033
ビジネス,18,-1.980326754,1.291210505,0.307881937
到着,18,-2.144901859,9.398105727,-1.571549951
部,18,8.913274961,5.555463484,4.584028613
各種,18,-4.312651246,1.677358104,5.608797203
葬儀,18,2.280055344,0.1505582598,-6.389842277
縮小,18,-8.834559579,6.123513817,2.136800801
ガード,18,-2.950014638,-2.455210694,2.644562755
毒,18,0.7189489019,-6.423674682,-2.105560637
ドット,18,-0.8833537371,-4.270393358,4.982931869
猛威,18,1.367916293,-1.055269036,-0.3615750955
有料,18,0.2086721931,4.890526679,5.32197083
文科,18,2.053447207,1.950000839,-0.1971117769
ツアー,18,1.389758352,0.7861990893,-1.240565569
議論,18,-7.941889721,-1.428329615,-4.200862536
スタイル,18,-1.565808199,-7.516340913,-0.1284020448
デモ,18,-2.830742549,0.7364830909,-2.832702451
本格,18,-0.6037526331,2.124854919,0.3399596102
神,18,9.724991547,0.5905614051,-0.4833632586
要因,18,-6.225519981,-4.396979404,0.8255315708
フォロー,18,-1.896273177,-0.5405119138,-3.35439665
解決,18,-10.26966274,0.9581209856,-7.149038797
分野,18,-6.385804783,-4.115421188,2.544608679
森,17,13.97128786,3.837418553,0.08087431122
太陽,17,0.9082359138,-3.959967888,3.151834362
補償,17,-6.803903006,3.84470047,-0.8257702207
世論,17,-3.730415313,-1.704320268,-3.956061808
早期,17,-3.817527999,0.1780152807,1.830442691
後期,17,2.009527955,-0.2274564597,1.695787733
組織,17,-6.933526005,3.798503153,-3.445521326
候補,17,-1.878982772,3.160970718,-6.990960754
否定,17,-8.35684308,-0.6678197417,-11.55236256
項目,17,-4.005109261,-2.750931101,2.188378749
詐欺,17,-0.5869832609,-2.265332316,-3.699687134
認定,17,-7.177359882,8.469997257,-2.059602693
比較,17,-8.421072879,-0.6087037284,2.509981745
性別,17,-2.525254728,-4.615769069,-2.533880042
プレス,17,-2.708342843,-0.621355085,3.496128439
トイレ,17,-1.391848177,-1.085707303,7.510647754
ガン,17,0.1905894376,-4.74782452,0.1527579812
全力,17,0.1683810871,-3.271884926,-1.196079016
搬送,17,-6.35547058,3.709263977,1.405601221
水分,17,-4.79828215,-4.932743726,5.204379888
補給,17,-7.105858089,3.466091968,3.019926679
別,17,0.6764879182,1.640244465,2.441167463
程度,17,-5.137216354,-5.082859863,6.491969249
把握,17,-9.778344838,1.306827793,-3.410876765
融資,17,-6.56269833,4.135418348,-1.189653469
自主,17,-3.44222205,2.109701054,-1.251084647
ライン,17,0.06777378989,0.6274593048,7.93130426
規制,17,-9.667969156,3.753678946,3.25834812
マスコミ,17,-1.910886203,-2.32225471,-5.336399568
兵器,17,-5.794408955,-3.057542947,3.11961386
インターネット,17,-5.517908845,-0.3330526556,2.248850725
口,17,10.67727553,-0.1610872476,4.632827859
プロセス,17,-7.729971887,-3.497000146,3.85095205
英語,17,-1.477152349,-3.678874663,0.6800534133
人生,17,3.675893307,-7.326018943,-5.338412514
東,17,14.58044563,10.72141173,4.710340187
ボランティア,17,-1.041784977,2.670059857,-1.502195461
肺,16,-2.190087515,-4.212857937,2.445577334
ストレス,16,-4.01386794,-5.133230395,-0.995766064
週,16,1.530156604,-1.502167524,0.365092108
ホ,16,1.351255209,-0.9757664802,2.161266559
改革,16,-3.621812625,6.582681887,-4.762491401
シーズン,16,-0.2432628723,-0.2248159104,-1.809268553
金,16,4.865393516,2.883153722,3.787021023
女,16,9.305101317,-6.810220756,-5.961216248
基礎,16,-2.513801648,0.1951496807,1.810865801
事情,16,-3.608259262,0.5733796479,-1.393461048
調達,16,-9.331525518,6.279232176,-0.6804552285
波長,16,-4.870519479,-5.106559602,5.226081255
熱,16,-0.3056714186,-5.186878808,4.921445694
開店,16,2.184678022,8.175713799,-0.2701338743
受講,16,-5.398827922,3.297165765,-2.909288424
もと,16,3.453422368,0.7954478676,1.585137369
待機,16,-4.889998923,4.140778499,0.2154221241
老人,16,5.031386923,-2.554154601,-1.746766331
交換,16,-8.658240574,3.968181235,4.681973771
ベストセラー,16,0.8323421892,-2.079080662,-3.104203913
生物,16,-4.919472662,-6.329946305,2.05640528
信用,16,-0.105510426,4.971541139,-1.688103709
レポート,16,-0.8622057913,0.674889645,-1.325287331
最多,16,2.678328571,0.8972984481,0.1289085307
ナチュラル,16,0.3595650648,-1.725611452,0.2241432748
用品,16,0.2159058794,0.01815290119,4.83264887
花,16,13.10573218,-2.001450746,1.110398181
州,16,3.614382529,7.792970316,0.482264185
男子,16,4.738766502,-1.45583412,-2.575470516
死,16,1.78401488,-7.070485596,-10.2313564
方向,16,-3.825559554,-3.744164952,9.128997877
運休,16,-3.734477428,5.746003913,1.377955029
季節,16,1.085852278,-3.075115843,3.803611594
遠慮,16,-0.9546401687,-1.251224796,-4.088596742
創設,16,-2.043784026,12.02715746,-8.828793503
ゴシップ,16,1.285933923,-1.177328548,-0.5526171711
コレ,16,2.377623503,-1.131471792,-0.5727562919
窓,16,0.02235839029,-3.599118965,8.04831209
備蓄,16,-2.056956926,3.248650935,1.62732869
同居,16,-1.6592043,1.768443067,-5.891441999
メンバー,16,1.590659845,-2.537299479,-6.128227509
睡眠,15,-3.753605577,-5.261873622,0.5955280735
公共,15,-4.227176799,7.503109894,3.879218206
ピーク,15,-3.170888934,-1.088381035,2.047628884
差,15,-5.671302052,-2.520569076,1.015387701
モデル,15,-0.9924106175,-3.431235209,3.129348768
産業,15,0.1430359785,7.535462285,4.655064862
努力,15,-6.096084046,-1.829682675,-6.656542256
たま,15,6.589975006,-0.1471316917,1.512910724
苦境,15,-0.294399121,-1.252353459,-2.180572109
アップ,15,-5.43649913,-1.372743723,-0.05959764178
濃度,15,-8.602479479,-5.090949293,5.827825535
ホント,15,3.233392634,-1.192943938,-1.051799718
アカウント,15,-5.295798368,-2.361994053,-0.9835260375
面接,15,-1.703908686,-0.3566049102,-2.335332418
カフェ,15,2.277118616,-0.1865193834,0.7048889386
陰謀,15,1.745055048,-2.6979743,-7.771600783
基地,15,0.8326295396,5.831707405,5.866767232
寄附,15,-1.548269855,2.22819601,-1.484542836
店頭,15,-1.733490438,0.08158831567,3.495400192
ホスト,15,-0.6518173619,-0.7703166051,-0.8251875008
副業,15,0.6489073977,-0.5583204707,-0.8293057903
少年,15,6.166016369,-2.827021072,-5.592179274
集中,15,-7.39988078,5.678434029,0.8340996773
花火,15,4.101234522,0.7479112911,3.528930172
スピード,14,-3.32115015,-8.633790656,2.483179022
株式,14,5.619718408,9.694928359,6.944447564
失敗,14,-6.181993763,-0.2758825647,-7.509511404
指示,14,-5.590052332,0.2984330559,-3.494241149
デカ,14,3.560165601,-1.470982848,-0.4213163281
講師,14,3.390076338,1.022422663,-4.115155237
時,14,4.254032181,-1.337745882,2.778503782
日刊,14,3.523997843,1.493589726,0.1508176581
幕下,14,1.460229315,-0.06998501232,0.4249135001
グッズ,14,1.053913377,-2.733358894,2.208836965
共通,14,-6.781700974,-0.1787504501,2.381615275
統計,14,-2.860429451,4.271917277,2.872435153
大勢,14,0.5127129437,-2.485295173,-4.426456026
車,14,-2.110693266,4.122478717,18.52297781
目的,14,-6.317041324,-1.544791308,4.113643119
トレンド,14,0.480150056,-1.056886972,1.319600038
トップ,14,0.9952612423,-0.8726081464,-1.729589651
誹謗,14,-1.37595083,-1.171470312,-3.505227052
ひと,14,4.208940253,0.4165228893,1.007060726
協議,14,-2.284955143,9.554680879,-1.046966688
開放,14,-7.946062224,4.787042498,1.295231612
出身,14,8.465395384,4.438289119,-5.270548775
東部,14,3.269585598,6.70517405,3.965820897
シート,14,-2.799054149,-3.172872196,8.260893873
ゴルフ,14,3.972646472,1.374325216,0.6343200968
外交,14,-1.770087594,3.263350118,-6.96341375
苦痛,14,-2.72844426,-5.881405137,-3.361180467
テスト,14,-5.461080045,-2.49982626,0.79782228
最低,14,-5.389173229,-0.8696062793,1.952927191
近隣,13,0.5968569119,6.010132515,2.672799834
監督,13,7.852242858,1.016869558,-8.120738886
チャリティー,13,0.6729111232,0.9265042492,-0.7031773592
水準,13,-6.807649536,-1.542716963,1.99302623
チェーン,13,-0.7506763359,0.5457737061,3.600728587
プレゼント,13,-1.182145499,-1.218200135,-3.730842289
交付,13,-8.202604783,8.841167681,-0.8142842007
郵送,13,-4.21777641,2.324321637,-1.360076944
アホ,13,3.053729942,-4.52009889,-1.317808379
前週,13,1.220102026,-0.06849509194,0.2343032163
拒否,13,-7.103619851,3.65321728,-11.61612938
愛,13,7.588559577,1.241524511,-3.50512557
ライブハウス,13,1.055495525,0.2245436218,0.4241705935
改訂,13,-1.545283293,3.21283845,-1.291167091
段階,13,-5.915802743,-3.964089616,3.296040054
殺菌,13,-4.3401019,-1.436898871,2.203696425
友人,13,4.872910701,-5.028077935,-7.841729241
がん,13,0.1947004829,0.3357540785,2.075167652
部分,13,-3.42105189,-4.001687473,7.413023794
維持,13,-10.69382719,7.076581128,-1.462488078
赤,13,8.949952318,-1.470972053,3.413578543
黒,13,9.492862518,-1.814443363,1.349739441
メーカー,13,-5.613966334,-0.03590959785,5.907939875
社員,13,0.5632113371,2.525258822,-1.580242045
プラス,13,-1.890712267,-1.232279382,2.788985881
郵便,13,5.060949199,9.608584445,6.520647801
血栓,13,-1.106586728,-2.368462992,1.52063316
無視,13,-9.904122303,1.282881428,-8.550150566
認知,13,-7.08191626,-1.774598559,-4.866295547
有無,13,-4.906665159,-3.801874261,3.80604781
情勢,13,-3.508576822,0.3165425816,-3.928998791
機構,13,-4.517258885,2.34867864,6.208915489
パンデミック,13,0.9087259756,-0.2685342381,0.1892817808
サポート,13,-8.120783697,0.4972357571,-2.459072738
コンサート,13,2.226201211,-0.1816329299,-2.081173838
スプレー,13,0.02289751325,-2.891057295,3.749252299
代替,13,-0.8443894884,2.792031849,3.214568559
バッタ,13,1.318203631,-1.629665145,0.6458395066
カード,13,-4.661559701,-1.347274311,7.681717547
自殺,13,-2.52234648,-1.518707183,-10.23966902
通勤,13,-2.499463157,4.697512186,5.8264566
アルバイト,13,1.137180391,-0.8882097154,-1.826337027
合流,13,-2.301149916,8.081827405,-4.652161459
ドア,13,-4.119367678,-4.489105549,7.874002035
パチンコ,13,0.7742277883,-0.6997649711,1.895287033
子,13,13.26443491,-4.386423543,-3.165381479
ペット,13,0.982457446,-3.897888478,-0.03161475665
共有,13,-9.081215571,2.483750393,-0.6092542102
イン,13,1.582818385,0.1221632472,2.166745737
スタジオ,13,2.482821276,0.1881338228,2.592510196
ハウス,13,1.636190686,1.390157051,2.750263072
ゴミ,13,-0.8950459833,-1.739653735,3.923203704
常食,13,0.4891227467,0.1787637564,0.1716175583
女子,13,7.745862129,1.859728332,-1.163131521
判定,13,-7.849549924,-3.229550416,-2.028580997
マンション,13,1.353606252,1.741251005,3.980949307
毒性,13,-5.41986032,-5.371874853,1.243360786
町,13,18.18395952,11.1527877,7.296800896
維新,13,2.803699121,2.903177907,-5.922537939
受容,13,-5.932772992,-2.693395835,-1.49333135
インタビュー,13,2.733034691,-2.689258113,-7.172519877
認識,13,-10.38695184,-2.526976983,-5.872677246
結成,13,-1.945535193,8.37788756,-11.7967406
ビタミン,13,-4.051276653,-3.579002557,3.091298969
ダッシュボード,12,0.2989606436,-0.3726280267,2.067287941
下,12,6.842543378,2.906977396,4.576180507
防疫,12,1.581749386,1.471481191,1.632223983
告知,12,-4.042518065,1.181313155,-1.932699954
申込,12,-3.630413485,2.219696878,0.2452383301
事項,12,-4.738912864,3.274564311,-0.3408468564
密閉,12,-4.418275817,-0.4533499054,3.988129011
機,12,-4.970993403,0.5181785958,10.369201
道路,12,1.872082122,10.16940092,10.19173604
競技,12,-2.324123182,2.477141751,2.322535673
方式,12,-7.428357021,-1.268479514,9.18734772
現代,12,1.651441534,-2.808281836,-2.039028145
柏,12,9.049337665,5.484644235,2.696111736
洗濯,12,-1.055826653,-3.313900366,3.961940189
輸入,12,-9.673228675,5.337650324,0.3786196889
レストラン,12,2.142552965,0.6249753337,2.562341304
登場,12,-4.333490749,-1.023449522,-6.670916693
稽古,12,1.250198185,-2.98481115,-2.533994666
完了,12,-7.141150418,6.482305448,3.119986857
い,12,1.832501918,-7.407398462,1.927103481
心理,12,-1.497591211,-5.277756185,-3.860735163
ショップ,12,-0.06759602318,0.8328714864,3.407958979
憲法,12,-4.261762557,3.761430145,-7.102994222
用意,12,-9.519185453,2.055240398,-0.9799679901
謎,12,4.440925248,-6.746859857,-3.10002355
基,12,-0.7621363031,2.039100362,2.950776286
格差,12,-6.312827795,0.6683380451,1.158279396
審査,12,-5.000601602,3.639466926,-3.835364435
タイプ,12,-4.264292379,-7.160909869,7.43320001
他人,12,-3.280445439,-7.58353604,-3.960309832
サロン,12,2.669939344,-0.597416905,-0.5913212083
移行,12,-8.684107615,9.903827458,-0.1927826608
全額,12,-3.371696274,3.780016843,-0.2943738141
依存,12,-10.68948454,-0.0384908168,-1.223972933
エチケット,12,0.9169750982,-0.3773014133,0.275691649
閉店,12,-1.632161304,7.853970462,-1.593617184
表現,12,-8.238729808,-6.846492041,-3.707722968
客室,12,-3.060992813,-0.6361139446,7.222154604
緑,12,6.14192467,1.414481248,6.932461336
リスト,12,-3.585807424,-1.145029672,-0.1404329413
喘息,12,0.2306078573,-2.529723123,0.05864985373
客席,12,-0.7839856093,-3.932396145,2.857519364
休館,12,0.01202379856,2.264757899,0.5486779782
曲,12,2.041672217,-6.249002133,0.3073149241
宇宙,12,-0.7726252686,-3.359607528,0.9645959834
少女,12,5.880455791,-7.067235575,-4.267430708
吐露,12,-0.6240921255,-0.05877859214,-3.601736392
活躍,12,-2.922928193,1.933943777,-10.45278706
マラソン,12,4.458022041,2.885119866,-0.5152479484
入所,12,-2.270845571,4.104182744,-3.712074072
勢力,12,-2.150635715,0.5353410074,-3.934006293
封鎖,12,-5.144338324,6.620283228,-1.583261228
職業,12,-0.8888755641,0.3455589025,-0.9336887808
一言,12,1.183996388,-5.36253147,-3.521691606
び,11,2.334975525,1.749322532,1.363381317
貸付,11,-3.235951509,3.41080426,1.190580864
改正,11,-4.522023268,10.91115626,1.397144591
有人,11,-1.418515472,2.3671275,3.678407299
母子,11,3.040054517,-0.6058551882,-1.608551383
現地,11,-2.297693343,3.030073649,-0.7964714332
入荷,11,-0.1268700892,0.7130987207,0.5946597195
耳,11,4.29513398,-8.812599534,-0.6071733795
バカ,11,6.096504254,-6.277564888,-4.119485065
高速,11,-1.180594029,4.482472069,10.93885623
酒,11,6.072967466,-1.099260743,-0.3236711923
運,11,-1.562223213,7.24422707,5.478627369
上,11,3.817871732,0.9779244569,4.055792547
渡航,11,-3.821402394,5.219566659,-4.137505669
同社,11,-1.787207413,4.973773791,3.314082854
祝,11,7.19294536,-0.3558720609,-2.357868485
機器,11,-7.881572602,-1.085868587,11.01661708
出所,11,3.954719325,2.42755004,-1.582907565
製造,11,-8.391239978,7.653621274,5.388578057
ブロック,11,-6.007361257,-0.5022738687,3.298278551
提案,11,-6.736953471,4.945024413,-7.036291116
ツイッター,11,0.02643975142,-0.4507359414,-1.116119389
出場,11,-4.465750728,5.047963382,-7.298226023
報酬,11,-5.074941043,-1.537375756,-2.832597827
運用,11,-10.48440204,7.583948033,6.052684855
表面,11,-5.939191886,-6.309836866,5.351340771
梨,11,11.21995716,2.100874692,1.421491055
レジ,11,-1.391109256,0.6258955558,3.117832584
逆,11,-1.931905917,-6.316267445,0.4719146826
暴露,11,-4.14261098,-0.5099164442,-7.297271601
偏見,11,-2.104539956,-4.609867168,-3.813045588
ヒト,11,-4.536228036,-6.632656396,1.892719367
世間,11,-0.2484937332,-7.938146682,-4.930118512
逮捕,11,-4.141434799,5.251417817,-11.39888013
新報,11,4.487957949,3.225462692,0.3168228925
座席,11,-5.18140673,-1.644342621,9.310992756
ゲット,11,0.6283292138,0.1152337671,-0.2842255959
チャンス,11,-0.907726416,-4.926668142,-2.086985265
事件,11,4.469897522,0.9270328607,-6.242459646
